"OBJECTID","stop_id","stop_name","stop_desc","bin_3","bin_6","bin_9","bin_12","bin_15","bin_18","bin_21","bin_24","bin_27","bin_30","bin_33","bin_36","bin_39","bin_42","bin_45","bin_48","sum_trips","bin_3_perc","bin_6_perc","bin_9_perc","bin_12_perc","bin_15_perc","bin_18_perc","bin_21_perc","bin_24_perc","bin_27_perc","bin_30_perc","bin_33_perc","bin_36_perc","bin_39_perc","bin_42_perc","bin_45_perc","bin_48_perc"
2965,"65091","Opp Punggol Port Rd","",0,2,1,2,1,1,3,0,2,1,0,1,0,0,0,0,14,0.000000,0.142857,0.071428,0.142857,0.071428,0.071428,0.214285,0.000000,0.142857,0.071428,0.000000,0.071428,0.000000,0.000000,0.000000,0.000000
2966,"65111","Bef Punggol 17th Ave","",2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5,0.400000,0.000000,0.000000,0.200000,0.000000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2967,"65121","Opp Track 22","",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.000000,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2968,"65139","Punggol Rd End","",1,6,6,0,1,4,0,0,0,1,0,0,0,0,0,0,19,0.052631,0.315789,0.315789,0.000000,0.052631,0.210526,0.000000,0.000000,0.000000,0.052631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2969,"65151","Blk 196A","",0,5,5,2,3,5,7,0,0,0,0,1,0,0,0,0,28,0.000000,0.178571,0.178571,0.071428,0.107142,0.178571,0.250000,0.000000,0.000000,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000,0.000000
2970,"65159","Blk 101C","",0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0.000000,0.250000,0.250000,0.000000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2971,"65161","Blk 173B","",2,3,7,2,3,6,3,0,0,0,0,0,0,0,0,0,26,0.076923,0.115384,0.269230,0.076923,0.115384,0.230769,0.115384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2972,"65169","Blk 108","",0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,6,0.000000,0.500000,0.000000,0.166666,0.000000,0.000000,0.166666,0.166666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2973,"65171","Opp Blk 126A","",3,6,4,5,9,4,3,1,0,0,1,1,0,0,0,0,37,0.081081,0.162162,0.108108,0.135135,0.243243,0.108108,0.081081,0.027027,0.000000,0.000000,0.027027,0.027027,0.000000,0.000000,0.000000,0.000000
2974,"65179","Blk 126A","",0,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,12,0.000000,0.333333,0.250000,0.166666,0.083333,0.083333,0.083333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2975,"65201","Opp Blk 201A","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2976,"65209","Aft Punggol Rd","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2977,"65211","Aft Punggol Field","",0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,5,0.000000,0.200000,0.200000,0.000000,0.000000,0.200000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2978,"65221","Opp Blk 293","",0,1,2,1,0,1,2,1,0,0,0,0,1,0,0,0,9,0.000000,0.111111,0.222222,0.111111,0.000000,0.111111,0.222222,0.111111,0.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,0.000000
2979,"65229","Blk 298","",1,3,0,6,6,1,0,0,0,0,0,0,0,0,0,0,17,0.058823,0.176470,0.000000,0.352941,0.352941,0.058823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2980,"65231","Blk 166A","",3,0,0,2,0,4,3,2,1,0,0,0,0,0,0,0,15,0.200000,0.000000,0.000000,0.133333,0.000000,0.266666,0.200000,0.133333,0.066666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2981,"65239","Opp Blk 166A","",0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,6,0.000000,0.000000,0.000000,0.166666,0.333333,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2982,"65241","Blk 196C","",2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0.333333,0.166666,0.166666,0.000000,0.000000,0.166666,0.166666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2983,"65249","Blk 178","",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0.000000,0.000000,0.000000,0.333333,0.333333,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2984,"65261","Blk 649","",1,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,9,0.111111,0.000000,0.000000,0.000000,0.444444,0.111111,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2985,"65269","Blk 162B","",0,2,0,1,2,2,2,1,1,0,0,0,0,0,0,0,11,0.000000,0.181818,0.000000,0.090909,0.181818,0.181818,0.181818,0.090909,0.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2986,"65271","Opp Blk 188","",1,1,5,9,15,4,4,0,1,1,0,0,0,0,0,0,41,0.024390,0.024390,0.121951,0.219512,0.365853,0.097560,0.097560,0.000000,0.024390,0.024390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2987,"65279","Bet Blks 187/188","",0,0,0,1,1,0,3,3,0,0,2,0,1,0,0,0,11,0.000000,0.000000,0.000000,0.090909,0.090909,0.000000,0.272727,0.272727,0.000000,0.000000,0.181818,0.000000,0.090909,0.000000,0.000000,0.000000
2988,"65281","Punggol Sec Sch","",5,3,1,0,2,2,1,2,1,0,0,0,0,0,0,0,17,0.294117,0.176470,0.058823,0.000000,0.117647,0.117647,0.058823,0.117647,0.058823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2989,"65289","Edgefield Pr Sch","",2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,7,0.285714,0.000000,0.285714,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000
2990,"66009","Serangoon Int","",0,6,1,3,1,1,2,2,0,1,0,1,0,0,0,0,18,0.000000,0.333333,0.055555,0.166666,0.055555,0.055555,0.111111,0.111111,0.000000,0.055555,0.000000,0.055555,0.000000,0.000000,0.000000,0.000000
2991,"66011","Aft Braddell Rd","",1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0.142857,0.285714,0.285714,0.142857,0.000000,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2992,"66019","Bef Braddell Rd","",0,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,7,0.000000,0.285714,0.142857,0.142857,0.000000,0.000000,0.428571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2993,"66021","New Tech Pk","",2,5,5,7,10,8,7,0,1,0,0,0,0,0,0,0,45,0.044444,0.111111,0.111111,0.155555,0.222222,0.177777,0.155555,0.000000,0.022222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2994,"66029","St. Gabriel's Pr Sch","",0,14,4,1,1,0,0,1,0,0,0,0,0,0,0,0,21,0.000000,0.666666,0.190476,0.047619,0.047619,0.000000,0.000000,0.047619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2995,"66031","Cardiff Ct","",0,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,11,0.000000,0.545454,0.181818,0.181818,0.000000,0.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2996,"66039","Opp Cardiff Ct","",0,4,12,3,3,0,0,0,0,0,0,0,0,0,0,0,22,0.000000,0.181818,0.545454,0.136363,0.136363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2997,"66041","Blk 230","",1,3,2,2,1,2,0,0,0,1,0,0,0,0,0,0,12,0.083333,0.250000,0.166666,0.166666,0.083333,0.166666,0.000000,0.000000,0.000000,0.083333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2998,"66049","Blk 233","",1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0.111111,0.222222,0.111111,0.444444,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2999,"66051","Opp Blk 257","",1,4,5,3,4,3,3,0,0,1,1,0,1,0,0,0,26,0.038461,0.153846,0.192307,0.115384,0.153846,0.115384,0.115384,0.000000,0.000000,0.038461,0.038461,0.000000,0.038461,0.000000,0.000000,0.000000
3000,"66059","Blk 257A","",0,4,2,3,1,1,0,0,0,0,0,0,0,0,0,0,11,0.000000,0.363636,0.181818,0.272727,0.090909,0.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3001,"66061","Aft Braddell Flyover","",0,1,2,1,7,5,2,2,0,3,0,0,0,0,0,0,23,0.000000,0.043478,0.086956,0.043478,0.304347,0.217391,0.086956,0.086956,0.000000,0.130434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3002,"66069","Bef Braddell Flyover","",0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0.000000,0.307692,0.384615,0.307692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3003,"66071","Opp PUB Recreation Club","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3004,"66079","PUB Recreation Club","",0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.000000,0.200000,0.600000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3005,"66081","Opp S'pore Power Trg Inst","",1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,6,0.166666,0.333333,0.000000,0.000000,0.333333,0.000000,0.000000,0.166666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3006,"66089","S'pore Power Trg Inst","",1,3,5,3,1,1,2,0,1,0,0,0,0,0,0,0,17,0.058823,0.176470,0.294117,0.176470,0.058823,0.058823,0.117647,0.000000,0.058823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3007,"66091","Golden Hill Est","",1,6,3,0,0,1,2,2,0,1,0,0,0,0,0,0,16,0.062500,0.375000,0.187500,0.000000,0.000000,0.062500,0.125000,0.125000,0.000000,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3008,"66099","Opp Golden Hill Est","",0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0.000000,0.500000,0.357142,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3009,"66101","Blk 516","",0,6,3,6,2,7,1,1,1,4,1,2,0,0,0,0,34,0.000000,0.176470,0.088235,0.176470,0.058823,0.205882,0.029411,0.029411,0.029411,0.117647,0.029411,0.058823,0.000000,0.000000,0.000000,0.000000
3010,"66109","Blk 151","",0,11,8,5,7,2,2,0,0,0,0,0,0,0,0,0,35,0.000000,0.314285,0.228571,0.142857,0.200000,0.057142,0.057142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3011,"66111","Chuan View","",0,0,3,2,1,1,3,0,0,0,0,0,0,0,0,0,10,0.000000,0.000000,0.300000,0.200000,0.100000,0.100000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3012,"66121","Chuan Terr","",1,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,8,0.125000,0.125000,0.375000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000,0.000000,0.000000
3013,"66129","Aft Chuan Gdn","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3014,"66131","Aft Trinity Meth Ch","",0,3,3,1,1,0,0,1,0,1,0,0,0,0,0,0,10,0.000000,0.300000,0.300000,0.100000,0.100000,0.000000,0.000000,0.100000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3015,"66139","Opp Trinity Meth Ch","",0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,5,0.000000,0.000000,0.000000,0.200000,0.200000,0.000000,0.000000,0.000000,0.200000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3016,"66141","Bef Yio Chu Kang Rd","",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0.000000,0.333333,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3017,"66149","Aft Yio Chu Kang Rd","",1,1,3,2,1,0,0,1,0,0,1,0,2,0,0,0,12,0.083333,0.083333,0.250000,0.166666,0.083333,0.000000,0.000000,0.083333,0.000000,0.000000,0.083333,0.000000,0.166666,0.000000,0.000000,0.000000
3018,"66151","Opp Penshurst Pl","",0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0.000000,0.000000,0.333333,0.000000,0.666666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3019,"66161","Opp Crowhurst Dr","",0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,6,0.000000,0.166666,0.166666,0.500000,0.000000,0.166666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3020,"66171","Bef Cooling Cl","",0,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,12,0.000000,0.333333,0.333333,0.166666,0.083333,0.083333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3021,"66181","Aft Chartwell Rd","",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3022,"66191","S'goon Gdn Sch","",0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0.000000,0.250000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000
3023,"66201","Opp Brockhampton Dr","",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3024,"66211","Opp Bloxhome Dr","",0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,5,0.000000,0.200000,0.000000,0.200000,0.200000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3025,"66221","Opp Portchester Ave","",0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0.000000,0.000000,0.250000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3026,"66231","Opp Cowdray Ave","",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3027,"66271","S'goon Gdn Circus","",5,27,61,14,17,6,12,5,0,4,6,3,0,0,0,0,160,0.031250,0.168750,0.381249,0.087499,0.106250,0.037500,0.075000,0.031250,0.000000,0.025000,0.037500,0.018750,0.000000,0.000000,0.000000,0.000000
3028,"66291","Opp S'goon Gdn Circus","",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.000000,0.333333,0.333333,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3029,"66301","Blk 152","",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3030,"66309","Blk 112","",0,0,2,1,6,5,0,0,0,0,0,0,0,0,0,0,14,0.000000,0.000000,0.142857,0.071428,0.428571,0.357142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3031,"66319","Bet Blks 142/148","",0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3032,"66321","Blk 128","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3033,"66329","Blk 126","",0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0.000000,0.000000,0.250000,0.000000,0.250000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3034,"66331","Blk 554","",3,65,86,124,147,158,97,11,78,58,35,23,7,0,0,0,892,0.003363,0.072869,0.096412,0.139013,0.164798,0.177130,0.108744,0.012331,0.087443,0.065022,0.039237,0.025784,0.007847,0.000000,0.000000,0.000000
3035,"66339","Blk 101","",14,63,75,81,68,18,2,2,1,1,0,0,0,0,0,0,325,0.043076,0.193846,0.230769,0.249230,0.209230,0.055384,0.006153,0.006153,0.003076,0.003076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3036,"66341","Daikin S'pore","",9,22,45,64,108,45,32,12,21,19,12,23,1,0,0,0,413,0.021791,0.053268,0.108958,0.154963,0.261501,0.108958,0.077481,0.029055,0.050847,0.046004,0.029055,0.055690,0.002421,0.000000,0.000000,0.000000
3037,"66349","Opp Daikin S'pore","",2,33,53,42,24,8,1,0,0,0,0,0,0,0,0,0,163,0.012269,0.202453,0.325153,0.257668,0.147239,0.049079,0.006134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3038,"66351","S'goon Stn","",1,3,2,1,1,1,1,1,0,1,0,0,0,0,0,0,12,0.083333,0.250000,0.166666,0.083333,0.083333,0.083333,0.083333,0.083333,0.000000,0.083333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3039,"66359","S'goon Stn","",0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.000000,0.400000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3040,"66361","Blk 319","",1,5,1,1,1,0,2,0,0,0,0,0,1,0,0,0,12,0.083333,0.416666,0.083333,0.083333,0.083333,0.000000,0.166666,0.000000,0.000000,0.000000,0.000000,0.000000,0.083333,0.000000,0.000000,0.000000
3041,"66369","Blk 238","",1,5,1,0,1,0,2,1,0,0,0,0,0,0,0,0,11,0.090909,0.454545,0.090909,0.000000,0.090909,0.000000,0.181818,0.090909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3042,"66371","Blk 261","",1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0.142857,0.428571,0.142857,0.000000,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3043,"66379","Blk 206","",1,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0,9,0.111111,0.000000,0.333333,0.000000,0.444444,0.000000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3044,"66381","Blk 334","",1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0.142857,0.571428,0.000000,0.000000,0.000000,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3045,"66389","Opp Blk 334","",0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0.000000,0.200000,0.400000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3046,"66391","Nanyang JC","",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.500000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3047,"66399","The Springbloom","",0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0.000000,0.400000,0.200000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3048,"66401","Golden Hts","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3049,"66409","Melrose","",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3050,"66411","Blk 326","",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3051,"66419","Blk 330","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3052,"66421","Blk 537","",1,3,2,7,11,8,6,0,5,3,3,2,1,0,0,0,52,0.019230,0.057692,0.038461,0.134615,0.211538,0.153846,0.115384,0.000000,0.096153,0.057692,0.057692,0.038461,0.019230,0.000000,0.000000,0.000000
3053,"66429","Blk 530","",0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,6,0.000000,0.333333,0.166666,0.000000,0.000000,0.166666,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3054,"66431","Opp Blk 506A","",1,6,2,1,5,3,5,4,6,2,4,0,1,0,0,0,40,0.025000,0.150000,0.050000,0.025000,0.125000,0.075000,0.125000,0.100000,0.150000,0.050000,0.100000,0.000000,0.025000,0.000000,0.000000,0.000000
3055,"66439","Blk 504A CP","",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3056,"66451","Aft AMK Ind Pk 2","",0,11,19,44,29,17,22,5,13,10,6,3,3,0,0,0,182,0.000000,0.060439,0.104395,0.241758,0.159340,0.093406,0.120879,0.027472,0.071428,0.054945,0.032967,0.016483,0.016483,0.000000,0.000000,0.000000
3057,"66459","Aft Seagate","",11,22,18,14,11,15,2,2,1,0,0,1,0,0,0,0,97,0.113402,0.226804,0.185567,0.144329,0.113402,0.154639,0.020618,0.020618,0.010309,0.000000,0.000000,0.010309,0.000000,0.000000,0.000000,0.000000
3058,"66461","Bef Seagate","",0,14,27,49,34,38,15,4,15,7,7,5,5,2,0,0,222,0.000000,0.063063,0.121621,0.220720,0.153153,0.171171,0.067567,0.018018,0.067567,0.031531,0.031531,0.022522,0.022522,0.009009,0.000000,0.000000
3059,"66471","Bef Yio Chu Kang Rd","",0,13,10,11,29,19,18,2,15,10,8,6,13,0,0,0,154,0.000000,0.084415,0.064935,0.071428,0.188311,0.123376,0.116883,0.012987,0.097402,0.064935,0.051948,0.038961,0.084415,0.000000,0.000000,0.000000
3060,"66479","Aft Yio Chu Kang Rd","",2,6,10,7,7,5,1,0,1,0,0,0,0,0,0,0,39,0.051282,0.153846,0.256410,0.179487,0.179487,0.128205,0.025641,0.000000,0.025641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3061,"66481","Opp Blk 968","",2,4,12,5,2,5,1,0,0,0,1,2,0,0,0,0,34,0.058823,0.117647,0.352941,0.147058,0.058823,0.147058,0.029411,0.000000,0.000000,0.000000,0.029411,0.058823,0.000000,0.000000,0.000000,0.000000
3062,"66489","Blk 969","",1,5,2,1,0,0,0,2,0,0,0,0,0,0,0,0,11,0.090909,0.454545,0.181818,0.090909,0.000000,0.000000,0.000000,0.181818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3063,"66491","Opp Blk 910","",4,5,13,13,7,9,4,1,3,1,1,0,2,0,0,0,63,0.063492,0.079365,0.206349,0.206349,0.111111,0.142857,0.063492,0.015873,0.047619,0.015873,0.015873,0.000000,0.031746,0.000000,0.000000,0.000000
3064,"66499","Blk 911","",2,1,5,3,6,3,0,1,0,0,1,0,0,0,0,0,22,0.090909,0.045454,0.227272,0.136363,0.272727,0.136363,0.000000,0.045454,0.000000,0.000000,0.045454,0.000000,0.000000,0.000000,0.000000,0.000000
3065,"66511","Yio Chu Kang Amenity Ctr","",1,4,4,10,5,5,5,4,1,3,2,1,0,0,0,0,45,0.022222,0.088888,0.088888,0.222222,0.111111,0.111111,0.111111,0.088888,0.022222,0.066666,0.044444,0.022222,0.000000,0.000000,0.000000,0.000000
3066,"66519","Opp Seagate","",1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0.142857,0.428571,0.285714,0.000000,0.142857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3067,"66521","Ban Teck Han Bldg","",0,2,4,4,5,2,2,1,0,1,3,2,1,0,0,0,27,0.000000,0.074074,0.148148,0.148148,0.185185,0.074074,0.074074,0.037037,0.000000,0.037037,0.111111,0.074074,0.037037,0.000000,0.000000,0.000000
3068,"66529","Blk 538","",5,31,16,6,10,1,1,0,0,0,0,0,0,0,0,0,70,0.071428,0.442857,0.228571,0.085714,0.142857,0.014285,0.014285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
